Format Version,1.23,Take Name,Take 2023-03-29 06.23.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-29 06.23.40.520 下午,Capture Start Frame,87471,Total Frames in Take,906,Total Exported Frames,906,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
811,6.758000,0.224851,0.600571,0.767142,-0.015809,-255.087082,843.155701,306.070648,-257.601166,904.112000,346.169525,-250.226532,778.373962,344.709961,-254.034454,786.162781,254.231812,-258.486023,903.974121,279.171570,0.789451,0.421379,-0.189711,0.404001,453.275360,859.339417,276.414398,433.627289,896.812012,336.467438,444.245178,829.413269,335.950623,461.110596,901.196045,212.552139,474.118317,809.936279,220.687210,0.005302,0.006997,-0.009630,0.999915,-270.047760,1316.769409,-212.148361,-97.714302,1311.078491,-459.550537,-458.660767,1319.152222,-449.267334,-440.978790,1322.465576,35.389378,-82.837151,1314.380615,24.834961,-98.235291,1311.367432,-460.386017,-458.479156,1318.737183,-451.303467,-440.496765,1322.715576,36.294296,-82.973259,1314.134521,25.988239,-258.226959,904.758728,346.358887,-249.733856,776.967163,344.844971,-254.360321,786.700378,254.543777,-257.364319,903.996399,277.669556,433.744690,896.516907,335.588013,444.299622,829.125305,336.518372,461.409393,902.078735,212.467178,472.795135,811.966553,222.471481
812,6.766000,0.217902,0.600896,0.768871,-0.016766,-249.958878,841.226624,304.240326,-253.489914,902.063538,344.443665,-244.853806,776.408325,342.786621,-247.807663,784.365234,252.291168,-253.683990,902.069641,277.440002,0.787961,0.421298,-0.195467,0.404249,450.189667,857.179504,277.205566,431.233795,895.107117,337.195465,441.617310,827.670105,337.016815,457.567139,898.595337,213.002289,470.340454,807.345642,221.607529,0.005295,0.006990,-0.009614,0.999915,-270.050690,1316.765381,-212.170349,-97.713348,1311.077026,-459.569885,-458.660248,1319.139404,-449.292114,-440.985596,1322.459351,35.364792,-82.843513,1314.385620,24.815798,-98.222939,1311.356445,-460.404266,-458.484283,1318.737793,-451.306946,-440.498322,1322.709839,36.297520,-82.979744,1314.139282,25.999601,-254.335281,903.229614,344.443420,-244.543274,775.188843,342.993164,-248.046188,784.940491,252.580582,-252.685394,902.333923,275.705261,431.346375,894.822205,336.323425,441.669189,827.388428,337.578735,457.832550,899.407532,213.001999,469.091888,809.396179,223.296707
813,6.775000,0.210557,0.603473,0.768920,-0.015744,-244.447739,839.572632,302.079773,-248.994843,900.540039,341.982208,-239.289551,774.956116,340.956451,-241.164948,782.521362,250.398666,-248.341492,900.273071,274.981964,0.786863,0.421056,-0.201670,0.403594,446.747772,854.898254,278.113007,428.605652,893.223938,338.101440,438.669678,825.738342,338.164001,453.640564,895.947327,213.620987,466.075226,804.683472,222.565414,0.005280,0.006997,-0.009602,0.999915,-270.051849,1316.767090,-212.198105,-97.718048,1311.075439,-459.600006,-458.664948,1319.129639,-449.317169,-440.983215,1322.464355,35.339371,-82.841141,1314.398804,24.785324,-98.231621,1311.353027,-460.411713,-458.482941,1318.731445,-451.295898,-440.475494,1322.722046,36.283886,-82.985832,1314.144653,25.993259,-249.538513,901.224304,342.163971,-238.888947,773.526733,341.153046,-241.428864,783.005432,250.695526,-247.577850,900.633606,273.603333,428.699585,892.972534,337.165649,438.764252,825.325745,338.725555,453.893585,896.627380,213.437866,464.948700,806.496643,224.400482
814,6.783000,0.205805,0.604712,0.769255,-0.014668,-239.398651,837.954346,300.118927,-244.575668,898.971252,339.868622,-234.286316,773.431702,339.157196,-235.400314,780.826660,248.572784,-243.332214,898.587830,272.877350,0.786193,0.420289,-0.207281,0.402856,443.720886,852.936523,278.956360,426.335388,891.624146,338.936493,436.031738,824.085205,339.207184,450.249054,893.663574,214.222733,462.267303,802.372986,223.458832,0.005281,0.006994,-0.009571,0.999916,-270.057098,1316.773682,-212.202225,-97.721489,1311.093628,-459.603088,-458.668945,1319.124878,-449.322388,-440.990356,1322.459351,35.334274,-82.847702,1314.416504,24.782330,-98.233459,1311.367554,-460.409668,-458.485443,1318.731079,-451.300110,-440.485321,1322.713135,36.275650,-82.991936,1314.167480,25.976038,-244.729660,898.806641,340.017914,-234.007523,771.920471,339.546173,-235.539169,781.289062,249.012329,-243.189499,899.261719,271.920410,426.378082,891.320679,337.857025,436.217743,823.528870,339.824432,450.528809,894.198914,213.855453,461.163849,803.984497,225.358322
815,6.791000,0.202247,0.605225,0.769779,-0.015458,-234.431717,836.089294,298.437225,-240.146088,897.064209,338.177826,-229.136047,771.585693,337.482513,-229.862213,779.000305,246.895752,-238.582397,896.707153,271.193085,0.783923,0.420406,-0.212972,0.404186,440.800964,850.698669,279.733643,424.022125,889.937927,339.527954,433.591797,822.384766,340.297913,446.832092,890.851440,214.594284,458.757843,799.620422,224.514221,0.005281,0.006994,-0.009593,0.999916,-270.056549,1316.779175,-212.186996,-97.721069,1311.090820,-459.587799,-458.668213,1319.138306,-449.307251,-440.989624,1322.473022,35.349415,-82.847313,1314.414185,24.797647,-98.229774,1311.367432,-460.396454,-458.483459,1318.738281,-451.305603,-440.492737,1322.726685,36.291267,-82.989082,1314.167236,25.966063,-240.016800,896.722595,338.042450,-229.149673,770.327209,338.022522,-229.822891,779.520325,247.290710,-238.853851,897.831909,270.183105,424.102295,889.657043,338.536774,433.685974,821.964233,340.960480,447.109131,891.623108,214.379013,457.650055,801.566895,226.230408
816,6.799000,0.199030,0.605785,0.770165,-0.016019,-229.775009,834.467163,296.748260,-235.969193,895.415222,336.458130,-224.332413,769.992920,335.821899,-224.692490,777.398499,245.232224,-234.105835,895.062073,269.481018,0.782163,0.420188,-0.218044,0.405117,437.972565,848.567200,280.489929,421.757416,888.281128,340.126190,431.161285,820.710693,341.311798,443.600433,888.232239,215.016510,455.371155,797.044739,225.505005,0.005291,0.006992,-0.009607,0.999915,-270.050964,1316.774902,-212.176056,-97.714722,1311.086670,-459.576324,-458.661682,1319.143921,-449.296997,-440.984802,1322.468628,35.359844,-82.842674,1314.399780,24.809271,-98.222961,1311.363037,-460.376221,-458.478241,1318.743896,-451.287537,-440.483521,1322.724854,36.303898,-82.984612,1314.150146,25.984238,-235.702728,894.866882,336.199463,-224.461914,768.712219,336.552399,-224.583313,777.956055,245.609879,-234.538757,896.334106,268.523865,421.834839,887.985657,339.237335,431.228333,820.387146,341.936951,443.905365,889.245850,214.774460,454.214783,799.132874,227.239166
817,6.808000,0.194321,0.606862,0.770520,-0.016018,-224.656769,832.649963,295.056061,-231.518646,893.600830,334.651642,-219.110565,768.251587,334.240082,-218.842499,775.559143,243.642120,-229.155304,893.188354,267.690674,0.780580,0.419357,-0.224265,0.405635,434.776550,846.234863,281.468414,419.307312,886.482117,340.945068,428.401001,818.878296,342.563812,439.981384,885.369629,215.641861,451.416504,794.209473,226.722794,0.005301,0.006993,-0.009601,0.999915,-270.041473,1316.772583,-212.160126,-97.705650,1311.091553,-459.560944,-458.652710,1319.144653,-449.280609,-440.974884,1322.459106,35.376266,-82.832634,1314.394653,24.824768,-98.212204,1311.369263,-460.376740,-458.466370,1318.746216,-451.257172,-440.480408,1322.713623,36.317371,-82.977226,1314.146606,25.994265,-231.109940,892.907288,334.279327,-219.323151,767.074463,334.942871,-218.669434,776.091858,244.039963,-229.807037,894.739136,266.722809,419.397095,886.127441,340.023285,428.453217,818.594910,343.211334,440.244843,886.404053,215.398224,450.348022,796.295532,228.423660
818,6.816000,0.190508,0.607697,0.770806,-0.016384,-220.229156,831.230530,293.563538,-227.647003,892.168762,333.078278,-214.546906,766.889526,332.822205,-213.814270,774.138733,242.222137,-224.908371,891.725159,266.131775,0.779438,0.418427,-0.228653,0.406340,432.100250,844.213379,282.361633,417.139679,884.881348,341.682007,425.991394,817.254944,343.660919,437.053680,882.925110,216.266098,448.216187,791.792114,227.837326,0.005312,0.006997,-0.009623,0.999915,-270.035553,1316.776611,-212.128006,-97.701637,1311.093140,-459.529999,-458.648193,1319.161865,-449.247192,-440.967072,1322.465698,35.409584,-82.825317,1314.385620,24.855570,-98.217400,1311.376465,-460.351929,-458.462006,1318.754639,-451.255798,-440.474701,1322.719238,36.335644,-82.967209,1314.137695,26.019182,-227.221863,891.510010,332.777222,-214.805130,765.593140,333.643280,-213.627716,774.563477,242.547897,-225.604279,893.382446,265.127563,417.204071,884.580444,340.770874,426.067993,816.925110,344.279297,437.337341,883.895386,216.103058,447.144836,793.839478,229.565201
819,6.825000,0.186593,0.608665,0.771001,-0.016331,-215.324020,829.590210,291.815491,-223.293839,890.534912,331.212585,-209.561615,765.323120,331.183411,-208.303070,772.473450,240.581238,-220.137451,890.029419,264.284943,0.778379,0.416980,-0.234014,0.406806,429.057922,841.927673,283.514679,414.753845,883.075256,342.665985,423.248413,815.415710,345.037415,433.741638,880.166626,217.124969,444.487823,789.053040,229.230194,0.005342,0.006992,-0.009676,0.999915,-270.012665,1316.790771,-212.070648,-97.676857,1311.104004,-459.471252,-458.622681,1319.210205,-449.191559,-440.946106,1322.482910,35.465584,-82.805069,1314.365723,24.914711,-98.203629,1311.388672,-460.335754,-458.420959,1318.809448,-451.184479,-440.469635,1322.722534,36.361301,-82.955185,1314.130127,26.049343,-222.821045,889.866516,330.907074,-209.877808,764.074524,332.194977,-208.040451,772.806641,240.774612,-220.975250,891.990295,263.319550,414.754761,882.807373,341.593903,423.432190,815.004761,345.547638,433.991516,880.376404,217.308929,443.388824,791.127991,230.879196
820,6.833000,0.183009,0.609296,0.771401,-0.014378,-211.203125,828.124756,290.460388,-219.586487,889.099854,329.724426,-205.658020,763.909912,329.944580,-203.679016,770.963196,239.347672,-215.888885,888.526184,262.825043,0.777986,0.414921,-0.238118,0.407281,426.545959,839.875061,284.773102,412.755646,881.428528,343.762451,420.855957,813.733093,346.465088,431.158264,877.723999,218.155258,441.413849,786.614563,230.709457,0.005353,0.007005,-0.009651,0.999915,-270.020599,1316.791382,-212.079041,-97.690804,1311.118774,-459.484222,-458.636871,1319.206909,-449.195129,-440.947998,1322.469482,35.461708,-82.806778,1314.370117,24.901434,-98.200035,1311.391846,-460.306030,-458.460785,1318.816772,-451.173431,-440.458435,1322.715088,36.382935,-82.944733,1314.127075,26.085777,-219.190277,888.568054,329.443756,-205.917648,762.889099,330.892273,-203.383835,771.484070,239.440048,-216.962692,890.834778,261.601562,412.575989,881.253174,342.349762,421.057617,813.445923,346.631775,431.301758,877.516296,218.329391,440.372009,788.918823,231.879028
821,6.841000,0.179868,0.609033,0.772347,-0.014351,-207.099182,827.000793,288.935638,-215.910645,887.879944,328.254761,-201.524567,762.741638,328.343475,-199.099167,769.951538,237.769760,-211.862259,887.430176,261.374756,0.776128,0.413945,-0.241783,0.409653,423.960114,837.756531,285.424835,410.471375,879.847412,344.102081,418.459076,812.163147,347.363495,428.385925,875.015503,218.462616,438.524078,783.999939,231.770950,0.005351,0.006997,-0.009639,0.999915,-270.026031,1316.785522,-212.077316,-97.692612,1311.115601,-459.479980,-458.638916,1319.195557,-449.196106,-440.957031,1322.461060,35.460949,-82.815559,1314.369873,24.905846,-98.198555,1311.390381,-460.289856,-458.463074,1318.798218,-451.197083,-440.466461,1322.710938,36.392883,-82.951096,1314.124756,26.077532,-215.527557,887.353821,328.053040,-201.799744,761.503174,329.524200,-198.886841,770.309814,237.786804,-212.873672,889.845398,259.957825,410.447784,879.584106,343.110077,418.619141,811.920898,347.758240,428.658173,874.940063,219.098053,437.301727,786.598145,233.114883
822,6.849000,0.176350,0.609000,0.773199,-0.013536,-203.088806,825.804382,287.422943,-212.346878,886.621277,326.735809,-197.587326,761.526489,326.810516,-194.573868,768.825623,236.261597,-207.847061,886.244202,259.884186,0.774845,0.412684,-0.245488,0.411148,421.425201,835.781921,286.274719,408.312408,878.328247,344.708221,416.097321,810.643311,348.414429,425.694427,872.553955,219.033783,435.596588,781.602234,232.942337,0.005359,0.006985,-0.009632,0.999915,-270.028992,1316.779541,-212.094879,-97.689125,1311.116089,-459.493256,-458.635864,1319.190552,-449.218445,-440.966431,1322.448364,35.439148,-82.824501,1314.362671,24.893061,-98.196960,1311.396484,-460.286499,-458.454956,1318.783447,-451.223511,-440.468048,1322.706787,36.377499,-82.962715,1314.111084,26.055645,-212.020233,886.243958,326.669342,-197.992767,760.448792,328.279053,-194.371307,768.937439,236.085022,-209.050690,888.802795,258.497192,408.319977,878.060181,343.814209,416.225098,810.440735,348.804657,425.964935,872.552917,219.936432,434.393646,784.264465,234.314087
823,6.858000,0.180815,0.609664,0.771271,-0.027514,-199.293930,825.248596,285.778534,-208.580856,885.856201,325.406494,-191.768875,761.021606,324.913696,-191.104416,768.481018,234.330170,-205.721466,885.635681,258.463959,0.773769,0.411002,-0.249027,0.412728,418.652679,833.734314,287.321777,405.898590,876.743286,345.495422,413.435669,809.056641,349.655334,422.838715,870.013062,219.808197,432.437714,779.124390,234.328018,0.005352,0.006987,-0.009597,0.999915,-270.036102,1316.784302,-212.130630,-97.696724,1311.129517,-459.529510,-458.643982,1319.178711,-449.253540,-440.973083,1322.444458,35.403877,-82.830650,1314.384033,24.856627,-98.188644,1311.403076,-460.316071,-458.472992,1318.780884,-451.233643,-440.471161,1322.707642,36.373772,-82.965988,1314.128662,26.048038,-207.910828,884.852234,324.997620,-193.634735,759.090881,326.696136,-188.375549,767.511658,236.993149,-206.513382,887.287476,258.061249,405.900116,876.436462,344.598511,413.569366,808.911743,349.968323,423.087708,869.814087,220.755264,431.303040,781.783508,235.616852
824,6.866000,0.171640,0.612639,0.771269,-0.018884,-195.463562,823.698303,285.088715,-205.662720,884.599304,324.036774,-188.985764,759.748291,324.859741,-186.063583,766.552917,234.269333,-201.142105,883.892761,257.189240,0.773052,0.409221,-0.252078,0.413987,416.198914,831.900146,288.222351,403.769501,875.304810,346.171906,411.043182,807.613892,350.714569,420.357269,867.760498,220.483902,429.625671,776.921265,235.518829,0.005344,0.007002,-0.009606,0.999915,-270.035522,1316.783813,-212.119492,-97.703667,1311.122314,-459.523438,-458.650482,1319.177856,-449.236816,-440.964996,1322.450806,35.420059,-82.823006,1314.383911,24.862215,-98.210396,1311.406006,-460.341766,-458.470184,1318.769775,-451.232513,-440.474060,1322.708496,36.356697,-82.962494,1314.131226,26.032789,-204.487335,883.764771,323.640320,-190.063782,758.066589,325.370087,-184.624741,766.664062,235.795227,-202.854706,886.275024,256.256897,403.744934,875.058594,345.306488,411.197968,807.420105,351.039856,420.669861,867.617310,221.527039,428.381561,779.621887,236.818802
825,6.875000,0.167459,0.613176,0.771804,-0.017033,-191.455719,822.811951,283.761078,-202.149902,883.712891,322.576294,-185.177750,758.903381,323.630646,-181.463867,765.657104,233.065414,-197.031281,882.974548,255.772232,0.772702,0.406636,-0.255199,0.415274,413.546356,829.899414,289.260071,401.467773,873.728149,346.964142,408.367828,806.026428,351.909393,417.783234,865.319702,221.295319,426.566528,774.523438,236.871216,0.005339,0.007008,-0.009613,0.999915,-270.038666,1316.775635,-212.110275,-97.710220,1311.109253,-459.516510,-458.656769,1319.170166,-449.225067,-440.964691,1322.447632,35.431488,-82.822990,1314.375366,24.868921,-98.227211,1311.393066,-460.344147,-458.470490,1318.761719,-451.247437,-440.475311,1322.699219,36.355530,-82.963638,1314.129272,26.028049,-201.092697,883.071045,322.193817,-185.997955,757.019653,323.915588,-180.603134,766.039978,234.323151,-198.677414,885.273376,254.697296,401.416229,873.519287,346.070435,408.555145,805.788818,352.205536,418.100861,865.059021,222.307220,425.296814,777.294800,238.145096
826,6.883000,0.163350,0.612978,0.772845,-0.016883,-188.172607,822.107483,282.704041,-199.419800,882.891846,321.545654,-181.867432,758.161926,322.509827,-177.563812,765.085999,231.983612,-193.839279,882.290405,254.777222,0.772365,0.404460,-0.257822,0.416405,411.213989,828.165955,290.180359,399.428253,872.354248,347.670319,406.018433,804.647888,352.962372,415.513977,863.207397,222.023453,423.895294,772.454224,238.065094,0.005340,0.007000,-0.009602,0.999915,-270.047516,1316.769043,-212.131256,-97.714943,1311.106934,-459.534760,-458.661926,1319.160034,-449.249084,-440.977661,1322.436646,35.407841,-82.835526,1314.372192,24.850964,-98.223076,1311.387085,-460.364502,-458.487000,1318.757935,-451.252686,-440.488434,1322.689697,36.341778,-82.972107,1314.122803,26.038961,-198.757278,882.682800,321.375641,-182.403641,755.910522,322.484436,-177.006592,765.492065,233.263504,-195.189072,884.346008,253.499390,399.386230,872.156311,346.737762,406.197144,804.395203,353.261688,415.800842,862.891602,223.154480,422.705933,775.268494,239.253036
827,6.891000,0.159053,0.613527,0.773332,-0.015603,-184.991089,821.765381,281.854614,-196.773331,882.530334,320.567719,-178.799500,757.862244,321.746399,-173.760559,764.754883,231.255707,-190.630890,881.914062,253.848755,0.771885,0.402610,-0.260265,0.417565,408.945007,826.474854,291.052460,397.420898,871.002686,348.333160,403.755096,803.299011,353.962097,413.275970,861.149780,222.710358,421.327972,770.447937,239.204086,0.005317,0.006994,-0.009582,0.999916,-270.051025,1316.769897,-212.146606,-97.715302,1311.103271,-459.547760,-458.662598,1319.142334,-449.266785,-440.984375,1322.442261,35.390137,-82.841843,1314.391602,24.837955,-98.231987,1311.386841,-460.372223,-458.482025,1318.735596,-451.274475,-440.492126,1322.695435,36.310925,-82.981003,1314.141968,26.015322,-196.505310,882.627319,320.668213,-179.037170,755.126648,321.127533,-173.536728,764.983093,232.218399,-191.581863,883.636963,252.150421,397.390259,870.802124,347.399475,403.919769,803.048828,354.257294,413.542694,860.812927,223.930481,420.174866,773.357849,240.397675
828,6.900000,0.153745,0.614045,0.774015,-0.014582,-181.660736,821.248962,280.743500,-194.126175,881.957031,319.331665,-175.531876,757.382019,320.702820,-169.650803,764.291321,230.264252,-187.334030,881.365540,252.675507,0.771271,0.399718,-0.263750,0.419289,406.404205,824.588501,292.034393,395.256317,869.611755,349.001404,401.196594,801.915344,355.125488,410.811188,858.724731,223.426453,418.352661,768.102112,240.584045,0.005306,0.006993,-0.009576,0.999916,-270.064301,1316.761719,-212.166519,-97.728012,1311.091675,-459.567261,-458.675507,1319.126709,-449.287109,-440.998199,1322.437378,35.369827,-82.855537,1314.390747,24.818495,-98.233154,1311.373169,-460.377991,-458.494202,1318.720093,-451.286041,-440.502930,1322.696777,36.316540,-82.995590,1314.138428,25.990709,-194.153244,882.475464,319.862000,-175.220230,754.138428,319.596588,-169.614120,764.215454,230.846741,-187.590698,882.722229,250.785172,395.224884,869.379395,348.140717,401.346222,801.720703,355.426056,411.098785,858.393982,224.631714,417.173492,771.129883,241.702957
829,6.908000,0.149799,0.613472,0.775258,-0.013668,-178.618759,820.719238,279.321014,-191.572754,881.299622,317.948975,-172.587357,756.782166,319.182861,-166.042038,763.914734,228.807266,-184.272781,880.880615,251.345184,0.770521,0.398221,-0.266327,0.420461,404.236206,823.065796,292.835052,393.359253,868.425476,349.587128,399.093048,800.743408,356.056396,408.603851,856.824585,224.038071,415.888611,766.269714,241.658463,0.005297,0.006997,-0.009564,0.999916,-270.070038,1316.760864,-212.195709,-97.735657,1311.090698,-459.597717,-458.683197,1319.117188,-449.314789,-441.002014,1322.436646,35.341873,-82.859306,1314.398682,24.787769,-98.239937,1311.370361,-460.399017,-458.501099,1318.713501,-451.295929,-440.498169,1322.699585,36.298447,-83.002304,1314.142700,25.973885,-191.995407,882.313599,319.157837,-171.818466,753.260254,318.110291,-166.148590,763.738586,229.584549,-184.153076,882.044617,249.718567,393.315948,868.200317,348.722595,399.257263,800.545105,356.315094,408.908356,856.465210,225.361267,414.678589,769.300598,242.850616
830,6.916000,0.147303,0.614625,0.774866,-0.010989,-175.668701,820.511719,278.073608,-188.850266,881.217346,316.426971,-169.967010,756.690369,318.168854,-162.777557,763.546448,227.820816,-181.079880,880.592712,249.878052,0.769558,0.396369,-0.268972,0.422287,402.135437,821.578308,293.655975,391.499817,867.354126,350.118958,397.018280,799.698181,357.033813,406.506378,854.859680,224.626953,413.517212,764.401306,242.843948,0.005286,0.006996,-0.009565,0.999916,-270.071838,1316.757935,-212.201401,-97.737045,1311.082031,-459.602997,-458.684601,1319.109619,-449.320862,-441.004211,1322.439453,35.335793,-82.861496,1314.400269,24.782434,-98.247543,1311.363403,-460.412354,-458.494019,1318.705811,-451.295837,-440.499878,1322.700439,36.285252,-83.010208,1314.146118,25.960983,-189.634003,882.168457,318.151245,-168.733551,752.717041,316.756012,-162.961899,763.405884,228.529907,-180.825699,881.522400,248.521088,391.458435,867.074524,349.266602,397.172089,799.551880,357.323944,406.827362,854.518188,225.932953,412.295654,767.519714,243.928162
831,6.924000,0.145918,0.616959,0.773318,-0.007011,-172.713287,820.535156,276.675690,-185.919830,881.544067,314.536194,-167.517212,756.962097,317.231384,-159.704330,763.188293,226.889511,-177.711655,880.446350,248.045944,0.768617,0.395061,-0.271607,0.423538,400.129150,820.183350,294.359711,389.761993,866.299377,350.595306,395.107239,798.667236,357.869690,404.422943,853.071350,225.137634,411.224365,762.695312,243.836075,0.005281,0.006998,-0.009540,0.999916,-270.076477,1316.759766,-212.201584,-97.742287,1311.089966,-459.603668,-458.690155,1319.099365,-449.320404,-441.008301,1322.435425,35.336121,-82.865227,1314.414429,24.781645,-98.254608,1311.366699,-460.419678,-458.497009,1318.702881,-451.292542,-440.504364,1322.690918,36.284458,-83.015839,1314.165405,25.962143,-187.098434,881.833557,317.077545,-165.638168,751.982056,315.234894,-159.927689,763.317688,227.554230,-177.469650,880.938416,247.046341,389.708679,866.044922,349.752441,395.272644,798.503540,358.135956,404.754578,852.696777,226.482742,409.973541,765.851746,244.925980
832,6.933000,0.144639,0.617001,0.773539,-0.005239,-169.372620,820.279846,275.128662,-182.668869,881.315002,312.915253,-164.421555,756.712769,315.724365,-156.219284,762.903381,225.414566,-174.180664,880.188354,246.460693,0.767378,0.393606,-0.274607,0.425201,397.863281,818.713318,295.155365,387.783844,865.238525,351.105530,392.953796,797.641846,358.823029,402.061829,851.119873,225.700760,408.653595,760.852905,244.992020,0.005293,0.007009,-0.009568,0.999916,-270.069427,1316.762939,-212.186218,-97.740753,1311.089478,-459.592102,-458.687958,1319.118774,-449.300964,-440.995667,1322.441895,35.355255,-82.853271,1314.401123,24.792953,-98.253120,1311.371704,-460.418610,-458.498810,1318.713745,-451.299866,-440.503601,1322.696045,36.290897,-82.997917,1314.153442,25.956181,-183.966492,881.385681,315.727142,-162.353516,751.432922,313.539368,-156.451630,763.066833,226.083511,-173.938873,880.642517,245.497253,387.732300,864.944458,350.231812,393.114349,797.505188,359.122803,402.413086,850.756348,227.187119,407.378662,764.134583,245.994751
833,6.941000,0.142804,0.613436,0.776705,-0.005783,-166.513168,819.553955,274.290100,-180.049484,880.196411,312.619873,-161.554703,755.610229,314.288879,-153.091110,762.684265,224.068130,-171.357315,879.725159,246.183807,0.766689,0.391745,-0.277113,0.426535,395.946075,817.368042,295.770660,386.128998,864.244385,351.473877,391.060547,796.673401,359.563660,400.153442,849.367554,226.128128,406.441376,759.186768,245.916885,0.005290,0.007000,-0.009574,0.999916,-270.071442,1316.760254,-212.166382,-97.738731,1311.083374,-459.569397,-458.686066,1319.117188,-449.284302,-441.001740,1322.442871,35.372211,-82.859276,1314.397461,24.815977,-98.249687,1311.366333,-460.397705,-458.495728,1318.711426,-451.276733,-440.506561,1322.700317,36.317333,-83.006195,1314.146606,25.987637,-181.048004,880.766602,314.409454,-159.534836,750.886353,311.990936,-153.456802,763.024414,224.972717,-170.729431,880.177063,244.310577,386.048798,863.945007,350.612000,391.245148,796.563293,359.852936,400.570801,848.839722,227.705795,405.022766,762.740356,246.715225
834,6.950000,0.141267,0.610713,0.779126,-0.006003,-163.623596,819.292969,273.642303,-177.352951,879.635498,312.374573,-158.684509,755.066711,313.188324,-149.980896,762.809448,223.045319,-168.475952,879.660278,245.961243,0.766291,0.389591,-0.279602,0.427597,393.954071,815.920532,296.391815,384.425842,863.124878,351.867737,389.062927,795.574463,360.296356,398.210083,847.544434,226.580856,404.117371,757.438293,246.822128,0.005301,0.007005,-0.009577,0.999916,-270.056549,1316.759888,-212.155884,-97.726166,1311.087036,-459.560608,-458.673370,1319.122803,-449.272034,-440.984497,1322.438477,35.384430,-82.842155,1314.391113,24.824663,-98.236252,1311.365234,-460.381073,-458.492523,1318.723022,-451.267303,-440.490173,1322.691528,36.320362,-82.982628,1314.142944,26.006325,-177.687912,879.981934,312.782104,-156.349091,750.313049,310.074097,-150.252457,763.017639,223.656784,-166.995407,879.889465,242.984512,384.282715,862.903442,351.007782,389.317261,795.436401,360.491211,398.793610,846.703003,228.722198,402.418152,761.172913,247.486496
835,6.958000,0.139842,0.609549,0.780312,-0.002703,-160.656357,818.974121,272.016968,-174.414490,879.277161,310.800537,-156.217560,754.637573,311.442841,-146.892456,762.558228,221.377487,-165.100891,879.423767,244.447235,0.764780,0.389818,-0.283640,0.427437,391.965881,814.846741,296.840607,382.940582,862.295105,352.192291,387.504333,794.770264,360.861755,395.771515,846.178345,226.872025,401.647156,756.143311,247.436218,0.005309,0.007005,-0.009583,0.999915,-270.056732,1316.765747,-212.136780,-97.726387,1311.094849,-459.541565,-458.673462,1319.134521,-449.252899,-440.984680,1322.442261,35.403580,-82.842422,1314.391113,24.843752,-98.231873,1311.376343,-460.350983,-458.491028,1318.728638,-451.243958,-440.491608,1322.700195,36.342991,-82.982933,1314.140137,26.007996,-174.900909,879.551636,311.293915,-153.695297,749.911499,308.446655,-147.421494,763.093872,222.503540,-163.867752,879.674377,242.092239,382.838013,861.979431,351.318634,387.705994,794.663574,361.198914,396.227356,845.758423,228.375580,400.129364,759.718445,248.129364
