taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38473,42112,41166,35225,54131,53152,156976
38562,42181,41193,35218,54205,53173,157154
38597,42039,41162,35222,54087,53174,157020
38653,42149,41165,35243,54178,53237,157210
38694,42027,41122,35095,54021,53175,156938
38700,42091,41206,35079,54110,53190,157076
38747,42003,41100,35012,53958,53163,156862
38846,42016,41144,34932,53961,53181,156938
38826,42022,41131,34827,53911,53176,156806
38822,42157,41201,34861,54024,53273,157041
38887,42058,41201,34712,53882,53191,156858
38882,42071,41318,34691,53953,53192,156962
38827,42103,41329,34738,53971,53187,156997
38726,42137,41540,34733,54059,53213,157136
38591,42196,41406,34759,54093,53167,156952
38540,42215,41393,34779,54110,53115,156927
38519,42251,41263,34833,54142,53106,156866
38479,42260,41274,34860,54124,53037,156873
38477,42260,41243,34926,54172,53073,156906
38477,42347,41187,34978,54217,53087,156989
38410,42274,41148,35005,54141,53077,156837
38430,42329,41142,35069,54250,53089,156970
38422,42283,41161,35132,54200,53115,156998
38460,42265,41147,35249,54267,53162,157121
38452,42096,41120,35301,54202,53098,156969
38515,42154,41174,35373,54291,53191,157216
38583,42106,41155,35386,54275,53152,157230
38706,42107,41147,35442,54396,53159,157402
38659,42000,41069,35282,54182,53103,157010
38735,42015,41072,35211,54148,53117,157033
38871,42036,41124,35092,54143,53155,157123
38948,42123,41145,35031,54163,53195,157247
39053,42127,41170,34905,54096,53224,157255
39064,42165,41186,34821,54085,53254,157236
39012,42127,41330,34737,54049,53219,157206
39049,42043,41315,34633,53934,53207,157040
38977,42085,41341,34696,53977,53255,157099
38971,42136,41410,34762,54073,53267,157279
38831,42149,41414,34790,54033,53307,157184
38673,42282,41486,34723,54125,53219,157164
38533,42252,41449,34764,54082,53175,156998
38496,42335,41374,34786,54174,53132,156991
38468,42367,41263,34925,54250,53116,157023
38485,42394,41203,35035,54271,53167,157117
38486,42370,41239,35061,54309,53149,157156
38509,42256,41222,35087,54238,53111,157074
38507,42236,41193,35128,54189,53158,157064
38516,42198,41172,35177,54161,53153,157063
38564,42218,41149,35250,54229,53155,157181
38621,42197,41240,35282,54319,53219,157340
38622,42141,41181,35296,54227,53205,157240
38673,42123,41183,35251,54233,53243,157230
