taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13393,14397,13830,15074,13437,16209,9927,53509,52467,11532,58726,45867
13403,14396,13840,15068,13411,16197,9914,53458,52524,11554,58678,45901
13419,14412,13870,15041,13381,16205,9930,53436,52523,11527,58688,45919
13445,14368,13851,15061,13385,16246,9924,53448,52558,11542,58729,45894
13443,14377,13881,15056,13373,16287,9859,53512,52503,11561,58780,45887
13448,14414,13817,15001,13370,16321,9928,53440,52631,11575,58817,45920
13399,14370,13796,15018,13336,16290,9882,53416,52429,11551,58622,45816
13412,14406,13754,15056,13346,16304,9969,53455,52550,11550,58659,45966
13411,14401,13734,15081,13381,16295,9964,53417,52589,11549,58682,45918
13400,14409,13761,15083,13382,16291,9933,53417,52548,11543,58704,45888
13373,14437,13728,15126,13406,16246,9932,53458,52515,11538,58698,45871
13388,14387,13737,15058,13381,16236,9933,53361,52473,11540,58646,45830
13401,14418,13734,15152,13425,16241,9899,53473,52495,11525,58674,45889
13387,14424,13709,15114,13441,16216,9923,53407,52519,11542,58679,45860
13379,14388,13738,15082,13442,16214,9952,53400,52508,11532,58624,45897
13402,14391,13718,15115,13473,16236,9963,53482,52537,11543,58712,45902
13396,14375,13714,15121,13506,16235,9891,53449,52479,11543,58747,45843
13398,14372,13729,15116,13490,16239,9933,53516,52477,11531,58703,45887
13387,14375,13730,15027,13496,16197,9909,53438,52419,11520,58681,45828
13394,14376,13763,15011,13501,16207,9976,53467,52509,11525,58687,45884
13400,14386,13764,15052,13507,16212,9958,53487,52524,11526,58747,45820
13393,14390,13786,15008,13463,16208,9955,53427,52498,11534,58706,45856
13408,14392,13809,14964,13434,16213,9965,53376,52544,11533,58686,45872
13416,14392,13846,15023,13387,16242,9897,53388,52491,11539,58671,45849
13429,14404,13859,15025,13378,16218,9882,53409,52520,11533,58739,45792
13481,14366,13863,15055,13348,16247,9893,53480,52506,11539,58728,45840
13430,14400,13854,15020,13359,16311,9909,53516,52486,11552,58788,45901
13426,14378,13787,14996,13347,16286,9899,53345,52493,11532,58674,45831
13389,14391,13783,15089,13356,16322,9897,53459,52443,11547,58722,45834
13373,14390,13727,15068,13329,16330,9891,53376,52425,11538,58641,45789
13385,14370,13728,15057,13363,16267,9896,53350,52418,11519,58611,45775
13366,14409,13700,15036,13374,16285,9946,53346,52510,11580,58695,45840
13386,14422,13724,15111,13411,16218,9922,53387,52515,11544,58632,45849
13373,14376,13740,15062,13395,16233,9917,53369,52440,11508,58646,45774
13379,14427,13721,15053,13401,16239,9885,53356,52452,11538,58660,45793
13376,14423,13695,15060,13466,16244,9895,53334,52491,11520,58714,45775
13396,14370,13711,15142,13473,16207,9919,53444,52471,11531,58721,45863
13394,14433,13699,15100,13509,16228,9923,53412,52558,11515,58774,45817
13387,14401,13694,15134,13533,16222,9901,53506,52488,11536,58781,45813
13391,14373,13697,15080,13531,16240,9929,53491,52498,11548,58731,45866
13377,14355,13724,15079,13539,16212,9976,53567,52442,11527,58727,45898
13398,14367,13723,15001,13536,16195,9990,53476,52450,11498,58710,45876
13387,14385,13760,15027,13520,16188,10000,53529,52463,11509,58685,45898
13407,14404,13784,15017,13501,16191,9972,53499,52504,11519,58702,45877
13408,14365,13826,15028,13464,16230,9990,53481,52520,11498,58719,45896
13433,14398,13852,15046,13447,16223,9953,53496,52562,11514,58773,45903
13439,14359,13881,15031,13393,16228,9926,53451,52490,11514,58774,45834
13452,14346,13894,15004,13368,16218,9865,53412,52436,11517,58705,45847
13437,14353,13854,15034,13367,16220,9827,53413,52404,11548,58731,45745
13412,14390,13795,15045,13353,16239,9906,53389,52470,11533,58693,45800
13404,14398,13767,15080,13345,16280,9910,53395,52474,11531,58643,45873
13417,14417,13743,15083,13329,16310,9935,53394,52580,11532,58667,45882
13402,14405,13742,15049,13354,16316,9890,53363,52460,11535,58702,45795
13379,14407,13726,15069,13346,16297,9910,53373,52511,11580,58650,45881
13377,14396,13711,15089,13366,16255,9915,53343,52420,11527,58634,45794
13384,14419,13726,15124,13399,16261,9919,53416,52513,11548,58724,45899
13376,14416,13709,15118,13432,16214,9946,53420,52501,11536,58663,45874
13395,14409,13719,15069,13483,16281,9957,53433,52538,11541,58783,45864
13363,14398,13704,15091,13491,16233,9900,53401,52456,11527,58707,45825
13385,14396,13698,15158,13503,16210,9885,53485,52461,11550,58738,45830
13369,14425,13685,15142,13521,16234,9902,53481,52496,11530,58759,45769
13374,14414,13685,15065,13539,16236,9896,53434,52489,11502,58754,45729
13390,14408,13700,15167,13560,16209,9980,53608,52546,11526,58764,45924
13371,14389,13682,15074,13558,16187,10017,53554,52486,11526,58712,45923
13361,14363,13701,15108,13538,16195,9991,53606,52377,11518,58703,45908
13410,14360,13714,14996,13539,16170,10021,53486,52428,11522,58679,45875
13376,14366,13765,15027,13518,16179,9991,53540,52395,11507,58692,45851
13402,14358,13803,15029,13495,16217,9992,53508,52462,11484,58759,45819
13404,14390,13842,15059,13468,16210,9979,53561,52520,11530,58759,45897
13420,14346,13864,14997,13431,16224,9943,53420,52485,11518,58734,45882
13408,14344,13886,15014,13382,16206,9929,53454,52440,11529,58664,45887
13424,14389,13885,15031,13372,16228,9898,53403,52509,11502,58743,45819
13451,14347,13909,15017,13357,16222,9850,53455,52441,11531,58707,45799
13442,14349,13852,15003,13353,16238,9827,53339,52400,11527,58703,45723
13453,14412,13792,15024,13365,16322,9893,53426,52567,11555,58789,45852
13413,14369,13800,15064,13330,16276,9949,53427,52475,11525,58641,45862
13428,14386,13766,15058,13360,16313,9884,53393,52482,11532,58707,45830
13399,14398,13741,15080,13331,16326,9897,53374,52474,11525,58696,45807
13388,14380,13735,15048,13356,16301,9896,53349,52437,11546,58640,45832
13368,14424,13732,15057,13390,16249,9951,53371,52520,11549,58684,45835
13377,14446,13733,15122,13421,16259,9891,53437,52509,11525,58727,45788
13378,14422,13706,15085,13423,16277,9923,53382,52527,11515,58742,45777
13373,14444,13713,15159,13464,16242,9900,53481,52536,11534,58774,45808
13391,14458,13731,15115,13467,16234,9882,53464,52521,11537,58741,45830
13344,14420,13720,15110,13493,16216,9908,53440,52480,11551,58661,45834
13370,14422,13706,15089,13518,16215,9924,53410,52540,11523,58718,45809
13368,14448,13696,15120,13547,16215,9920,53426,52586,11519,58773,45819
13374,14462,13693,15103,13543,16205,9954,53473,52626,11531,58740,45856
13350,14421,13702,15088,13567,16201,9947,53519,52487,11525,58766,45826
13359,14397,13706,15039,13564,16195,9938,53405,52516,11509,58753,45782
13372,14390,13716,15058,13553,16191,9962,53459,52510,11509,58715,45830
13389,14419,13704,15065,13554,16242,9980,53456,52615,11522,58800,45922
13396,14390,13753,15018,13549,16200,9970,53464,52552,11513,58718,45904
13383,14401,13736,14996,13529,16199,10002,53415,52536,11526,58706,45895
13415,14366,13788,15022,13517,16215,10000,53467,52541,11495,58773,45888
13414,14393,13790,15039,13479,16194,10003,53464,52573,11521,58759,45903
13429,14366,13814,14976,13452,16215,9934,53400,52474,11510,58725,45844
13453,14354,13844,15041,13432,16171,9930,53439,52492,11505,58696,45851
13465,14372,13855,14957,13397,16213,9885,53350,52525,11531,58743,45806
13480,14364,13827,15022,13379,16214,9901,53374,52521,11520,58722,45831
13445,14414,13807,15003,13344,16263,9874,53337,52504,11537,58717,45776
13462,14340,13791,14975,13325,16281,9877,53315,52440,11528,58658,45773
13430,14360,13776,15000,13331,16300,9839,53346,52414,11547,58671,45727
13400,14380,13756,15076,13364,16285,9886,53395,52488,11558,58673,45823
13403,14380,13731,15063,13337,16349,9842,53375,52414,11541,58689,45786
13363,14432,13707,15066,13360,16279,9881,53333,52458,11546,58623,45765
13369,14434,13695,15080,13367,16252,9911,53381,52475,11532,58601,45787
13358,14405,13688,15135,13364,16260,9883,53394,52415,11514,58615,45785
13358,14399,13726,15102,13404,16266,9886,53386,52469,11565,58628,45805
13371,14425,13710,15091,13432,16201,9911,53389,52469,11531,58610,45801
13372,14446,13712,15072,13441,16260,9904,53375,52539,11531,58695,45806
13377,14413,13693,15087,13471,16217,9876,53357,52478,11519,58653,45775
13372,14398,13702,15084,13488,16224,9880,53359,52477,11522,58691,45757
13363,14398,13688,15118,13530,16184,9917,53456,52482,11528,58701,45788
13354,14432,13689,15068,13531,16196,9925,53409,52491,11504,58690,45809
13398,14382,13704,15091,13543,16195,10016,53502,52567,11516,58754,45894
13371,14369,13714,15064,13528,16212,10051,53510,52490,11505,58715,45914
13378,14361,13748,14989,13525,16176,10049,53432,52488,11504,58707,45888
13407,14361,13779,15008,13478,16227,10042,53465,52511,11499,58713,45914
13393,14342,13777,15027,13491,16214,10064,53469,52534,11487,58714,45929
13427,14382,13778,15026,13476,16203,10050,53458,52577,11484,58696,45955
13423,14383,13805,14969,13501,16204,10111,53448,52659,11511,58763,46037
13420,14372,13825,14999,13451,16185,10057,53433,52577,11480,58691,45943
13435,14367,13837,14984,13420,16195,10015,53422,52563,11496,58645,45935
13432,14352,13867,15085,13390,16218,9932,53500,52454,11495,58684,45911
13444,14328,13865,14980,13386,16226,9840,53327,52402,11493,58659,45778
13450,14361,13858,15059,13370,16223,9833,53453,52438,11520,58663,45827
13454,14365,13852,15000,13366,16276,9830,53397,52481,11548,58709,45831
13429,14385,13830,14995,13391,16260,9765,53456,52391,11583,58698,45754
13413,14366,13776,15051,13330,16299,9775,53390,52432,11624,58643,45821
13377,14373,13761,15047,13348,16301,9753,53391,52364,11640,58633,45761
13398,14370,13734,15079,13330,16342,9777,53411,52372,11633,58669,45804
13373,14422,13739,15107,13346,16316,9856,53407,52477,11593,58655,45872
13375,14429,13706,15092,13364,16286,9901,53379,52505,11547,58638,45834
13365,14409,13720,15070,13359,16318,9889,53344,52476,11525,58664,45782
13370,14455,13714,15100,13393,16276,9890,53369,52488,11514,58721,45770
13356,14419,13700,15110,13399,16269,9877,53404,52439,11520,58649,45764
13351,14439,13694,15059,13437,16215,9868,53343,52446,11534,58655,45729
13359,14408,13694,15054,13474,16224,9922,53371,52485,11533,58649,45793
13356,14431,13678,15084,13520,16182,9908,53403,52495,11518,58687,45769
13380,14443,13716,15060,13504,16189,9967,53412,52590,11507,58674,45832
13386,14414,13717,15009,13508,16181,10007,53399,52541,11484,58660,45845
13373,14384,13728,14960,13486,16186,10052,53346,52480,11477,58611,45862
13399,14338,13757,14971,13459,16161,10032,53354,52456,11484,58610,45844
13393,14356,13780,14998,13481,16180,10020,53422,52479,11484,58677,45869
13421,14358,13813,15006,13463,16224,10009,53430,52528,11474,58715,45857
13415,14363,13836,14979,13430,16182,9990,53369,52493,11471,58644,45869
13441,14410,13865,15019,13434,16190,9969,53449,52555,11509,58719,45916
13423,14372,13908,15067,13416,16233,9890,53520,52460,11496,58744,45874
13422,14345,13911,15027,13363,16233,9837,53446,52417,11553,58663,45851
13442,14362,13888,15032,13358,16244,9818,53466,52413,11541,58687,45822
13436,14357,13857,15008,13344,16285,9838,53405,52457,11565,58694,45824
13446,14420,13826,15061,13374,16325,9798,53491,52507,11563,58786,45804
13405,14378,13792,15017,13332,16322,9832,53400,52466,11603,58696,45800
13392,14375,13751,15016,13327,16361,9765,53328,52386,11615,58694,45757
13364,14418,13735,15110,13347,16326,9824,53452,52421,11608,58663,45845
13371,14406,13718,15136,13367,16300,9854,53470,52422,11557,58680,45809
13382,14427,13727,15102,13332,16297,9897,53401,52474,11546,58642,45876
13369,14425,13735,15146,13386,16279,9911,53468,52498,11536,58682,45837
13361,14445,13687,15163,13386,16253,9897,53427,52483,11520,58654,45814
13351,14420,13682,15178,13404,16227,9881,53399,52403,11516,58612,45790
13349,14425,13667,15142,13434,16230,9895,53378,52479,11525,58613,45789
13353,14460,13669,15158,13495,16215,9911,53453,52508,11523,58735,45791
13379,14429,13666,15026,13497,16198,9992,53349,52558,11509,58645,45838
13376,14409,13698,15081,13543,16198,10041,53533,52562,11503,58716,45906
13368,14391,13702,15008,13494,16194,10084,53425,52519,11498,58627,45923
13390,14363,13745,14970,13499,16216,10120,53448,52481,11491,58656,45926
13378,14363,13734,15002,13468,16220,10062,53374,52459,11483,58646,45887
13384,14363,13813,15028,13426,16189,10071,53497,52453,11481,58612,45942
13394,14373,13826,14995,13427,16206,10011,53422,52498,11496,58648,45929
13412,14357,13861,14977,13390,16197,10032,53378,52566,11523,58640,45966
13419,14390,13844,15041,13404,16207,9939,53384,52522,11506,58667,45916
13447,14393,13883,15016,13376,16224,9872,53409,52497,11507,58659,45870
13428,14347,13865,14986,13359,16229,9817,53369,52387,11531,58640,45752
13435,14360,13853,15102,13363,16235,9807,53483,52408,11557,58710,45818
13434,14356,13814,15005,13356,16243,9786,53366,52404,11586,58605,45788
13441,14356,13813,15056,13321,16288,9811,53448,52460,11624,58620,45857
13396,14365,13748,15005,13330,16329,9807,53337,52446,11621,58673,45810
13371,14400,13748,15054,13327,16325,9841,53432,52399,11629,58628,45880
13385,14425,13733,15076,13323,16292,9863,53363,52444,11528,58639,45736
13358,14412,13727,15174,13358,16256,9879,53484,52399,11524,58636,45806
13347,14428,13700,15106,13377,16266,9882,53384,52429,11519,58637,45768
13374,14436,13683,15093,13357,16274,9888,53342,52481,11529,58611,45833
13345,14427,13683,15124,13380,16201,9893,53380,52442,11521,58547,45771
13349,14442,13669,15105,13405,16260,9886,53377,52417,11532,58627,45783
13367,14400,13689,15118,13459,16214,9915,53398,52474,11519,58649,45790
13349,14441,13652,15118,13485,16185,9929,53411,52455,11534,58653,45787
13365,14392,13688,15100,13487,16200,9994,53472,52466,11517,58655,45881
13366,14393,13697,15038,13505,16204,10054,53472,52465,11495,58647,45903
13373,14396,13733,15018,13482,16205,10105,53479,52485,11504,58633,45935
13364,14358,13761,15086,13469,16226,10099,53590,52415,11520,58695,45950
13373,14349,13788,15023,13448,16170,10029,53491,52440,11520,58599,45902
13404,14375,13839,15000,13434,16210,10033,53508,52471,11513,58659,45946
13412,14384,13842,15004,13407,16199,10015,53435,52518,11511,58635,45934
13395,14390,13873,15081,13403,16190,9957,53526,52473,11501,58701,45880
13417,14410,13891,15088,13395,16225,9906,53533,52509,11510,58735,45869
13410,14388,13917,15021,13379,16250,9901,53485,52456,11515,58721,45880
13396,14382,13909,15002,13380,16209,9855,53420,52410,11508,58696,45790
13406,14391,13907,15043,13359,16282,9867,53507,52469,11526,58747,45894
13419,14368,13901,14991,13365,16249,9834,53420,52486,11548,58693,45848
13405,14398,13859,15086,13351,16255,9861,53523,52470,11557,58682,45857
13403,14405,13823,15098,13372,16297,9869,53519,52524,11557,58755,45861
13408,14394,13808,15065,13338,16318,9870,53476,52434,11551,58719,45840
13394,14393,13747,15066,13336,16342,9863,53432,52425,11540,58690,45760
13366,14373,13756,15077,13354,16347,9882,53449,52397,11546,58708,45806
13374,14418,13711,15074,13366,16296,9871,53393,52460,11533,58642,45745
13409,14411,13695,15148,13388,16291,9903,53430,52546,11538,58685,45847
13394,14402,13705,15102,13377,16282,9924,53400,52494,11530,58669,45851
13383,14431,13693,15176,13405,16261,9893,53486,52489,11538,58667,45859
13364,14388,13688,15163,13421,16204,9920,53435,52424,11533,58672,45803
13373,14374,13664,15141,13442,16237,9917,53481,52399,11538,58673,45825
13398,14375,13664,15142,13464,16219,9963,53516,52450,11542,58628,45952
13394,14393,13674,15200,13469,16223,10011,53609,52457,11517,58666,45959
13391,14385,13678,15126,13482,16205,10074,53549,52479,11508,58679,45994
13361,14348,13687,15103,13483,16240,10084,53585,52372,11502,58662,45978
13383,14361,13709,15075,13458,16181,10093,53561,52431,11522,58599,46000
13376,14380,13755,14978,13442,16241,10072,53506,52414,11524,58644,45949
13394,14416,13785,15074,13472,16213,10027,53551,52508,11514,58728,45949
13385,14422,13857,14988,13426,16177,10012,53482,52520,11550,58652,45945
13398,14400,13877,15029,13426,16205,9928,53464,52503,11503,58681,45882
13405,14403,13905,15081,13392,16220,9892,53514,52499,11512,58716,45902
13383,14371,13905,15027,13404,16236,9896,53480,52439,11534,58693,45839
13385,14377,13887,15061,13380,16252,9884,53457,52446,11517,58687,45856
13392,14395,13900,15026,13364,16237,9900,53448,52480,11538,58654,45861
13388,14427,13887,15045,13364,16219,9901,53472,52502,11535,58677,45904
13387,14368,13860,14994,13356,16244,9877,53346,52429,11513,58650,45745
13393,14380,13829,15025,13349,16266,9894,53411,52428,11548,58618,45849
13405,14373,13771,15054,13366,16275,9877,53407,52455,11534,58656,45784
13404,14378,13725,15104,13350,16275,9922,53425,52461,11536,58626,45855
13373,14390,13721,15073,13393,16261,9904,53371,52470,11535,58639,45805
13402,14414,13726,15121,13368,16277,9955,53462,52515,11552,58634,45929
13400,14389,13711,15154,13391,16245,9946,53438,52484,11528,58641,45858
13396,14378,13708,15178,13420,16233,9916,53530,52434,11527,58698,45839
13384,14372,13695,15209,13400,16230,9902,53475,52421,11532,58646,45860
13383,14380,13686,15143,13432,16223,9947,53476,52437,11564,58646,45890
13396,14422,13639,15228,13470,16213,9985,53535,52540,11544,58681,45963
13366,14401,13660,15189,13514,16216,9978,53588,52471,11526,58714,45897
13405,14402,13696,15156,13507,16248,10016,53599,52513,11509,58773,45968
13385,14380,13748,15007,13505,16222,10055,53524,52456,11518,58717,45979
