taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13406,14358,13765,15049,13340,16329,9811,53446,52412,11639,58648,45845
13377,14399,13732,15068,13341,16304,9827,53400,52401,11597,58640,45825
13384,14427,13738,15107,13370,16327,9887,53461,52525,11563,58706,45884
13383,14415,13698,15136,13359,16298,9890,53418,52502,11559,58644,45841
13364,14441,13691,15183,13367,16289,9901,53502,52511,11569,58660,45879
13380,14461,13701,15149,13374,16278,9913,53454,52540,11542,58642,45868
13373,14446,13727,15135,13404,16259,9902,53443,52504,11542,58694,45848
13367,14460,13697,15132,13427,16254,9922,53423,52549,11538,58681,45862
13370,14447,13708,15194,13456,16243,9951,53551,52529,11553,58685,45970
13355,14484,13685,15132,13482,16185,9967,53445,52609,11528,58654,45871
13374,14449,13681,15147,13512,16249,9934,53499,52571,11515,58760,45817
13364,14420,13669,15096,13504,16192,10006,53432,52521,11512,58657,45907
13344,14410,13663,15165,13544,16228,9994,53552,52499,11535,58748,45927
13373,14414,13689,15110,13529,16222,9967,53487,52548,11510,58710,45858
13392,14455,13689,15132,13563,16225,10049,53570,52662,11532,58797,45980
13386,14435,13669,15131,13566,16224,10067,53572,52652,11539,58819,45993
13383,14423,13696,15090,13562,16208,10078,53556,52613,11528,58757,45997
13380,14402,13705,15079,13550,16187,10069,53549,52555,11532,58717,45984
13387,14394,13739,15041,13531,16188,10033,53515,52532,11526,58725,45951
13383,14362,13756,15056,13515,16209,10050,53521,52529,11528,58744,45985
13430,14410,13813,15048,13511,16207,10065,53584,52647,11525,58789,46025
13426,14417,13817,15027,13483,16200,10044,53485,52627,11499,58776,45934
13437,14389,13835,15025,13451,16179,9986,53450,52574,11511,58723,45941
13425,14378,13853,14979,13438,16203,9981,53408,52549,11499,58699,45941
13459,14380,13855,15043,13416,16212,9922,53437,52548,11520,58738,45906
13454,14370,13857,15071,13408,16229,9907,53430,52535,11499,58754,45866
13472,14373,13879,15048,13393,16213,9916,53478,52532,11513,58729,45873
13470,14372,13863,14996,13375,16214,9878,53386,52514,11537,58697,45846
13447,14369,13840,15033,13360,16279,9847,53434,52473,11543,58777,45785
13445,14357,13804,15034,13337,16272,9848,53408,52413,11554,58681,45807
13400,14388,13773,15049,13348,16332,9881,53442,52468,11549,58731,45829
13398,14403,13745,15040,13339,16311,9890,53387,52444,11535,58644,45803
13374,14445,13739,15058,13353,16384,9905,53470,52537,11554,58768,45857
13394,14409,13742,15029,13368,16328,9897,53384,52520,11559,58690,45843
13377,14457,13743,15125,13370,16321,9904,53448,52560,11564,58688,45892
13377,14435,13732,15096,13359,16297,9919,53432,52533,11536,58655,45855
13360,14455,13733,15134,13389,16274,9909,53448,52512,11538,58702,45847
13354,14448,13710,15092,13412,16255,9891,53363,52503,11553,58696,45800
13385,14461,13721,15108,13460,16233,9909,53424,52565,11537,58738,45822
13372,14435,13707,15099,13470,16215,9916,53389,52549,11519,58699,45811
13376,14440,13723,15094,13512,16215,9955,53461,52613,11539,58730,45953
13368,14419,13702,15056,13522,16214,9914,53392,52511,11503,58698,45799
13372,14448,13723,15112,13515,16194,9931,53483,52584,11542,58715,45890
13362,14434,13700,15051,13550,16193,9934,53402,52540,11526,58723,45836
13371,14422,13712,15054,13551,16189,9944,53444,52563,11538,58719,45860
13373,14470,13717,15109,13569,16184,9984,53490,52667,11527,58726,45938
13395,14413,13719,15002,13578,16207,10005,53411,52649,11532,58760,45889
13383,14380,13723,15010,13540,16189,10035,53417,52559,11508,58703,45899
13389,14387,13760,15028,13525,16174,10022,53432,52566,11496,58676,45898
13433,14371,13805,15020,13500,16174,9993,53456,52589,11495,58716,45891
13441,14404,13815,15008,13448,16216,9971,53376,52616,11501,58745,45904
13470,14394,13853,14987,13446,16248,9929,53430,52612,11509,58820,45837
13512,14368,13832,15016,13383,16215,9904,53367,52581,11525,58724,45892
13476,14362,13795,14978,13350,16231,9873,53296,52479,11540,58684,45794
13476,14365,13813,15014,13343,16251,9858,53391,52489,11560,58681,45887
13439,14387,13784,15075,13353,16305,9827,53432,52492,11580,58776,45842
13423,14397,13786,15026,13351,16303,9884,53441,52521,11621,58692,45925
13414,14399,13756,15101,13354,16345,9816,53457,52497,11612,58744,45837
13403,14428,13763,15042,13342,16347,9864,53428,52517,11621,58696,45921
13369,14422,13722,15065,13351,16313,9834,53393,52452,11580,58644,45771
13360,14397,13717,15097,13353,16315,9896,53435,52404,11559,58631,45826
13381,14424,13716,15143,13363,16273,9891,53428,52464,11533,58636,45806
13375,14477,13719,15167,13382,16276,9923,53511,52533,11540,58698,45864
13347,14458,13680,15117,13417,16249,9913,53414,52511,11545,58699,45825
13373,14462,13699,15157,13439,16230,9945,53430,52563,11542,58675,45923
13343,14439,13684,15096,13439,16187,9930,53392,52456,11529,58596,45802
13355,14420,13706,15144,13463,16219,9938,53517,52482,11537,58669,45891
13353,14415,13695,15092,13494,16220,9959,53452,52513,11534,58723,45887
13367,14448,13686,15186,13520,16193,9993,53554,52559,11524,58686,45976
13387,14399,13696,15115,13515,16212,10029,53510,52554,11519,58698,45951
13383,14411,13697,15091,13546,16219,10069,53540,52589,11530,58725,45992
13356,14393,13689,15050,13512,16186,10067,53467,52483,11519,58633,45919
13373,14411,13700,15081,13524,16223,10073,53563,52521,11506,58712,45953
13379,14374,13734,15085,13531,16203,10086,53581,52508,11506,58759,45990
13392,14403,13738,15075,13517,16196,10156,53586,52558,11504,58707,46039
13414,14388,13772,15008,13499,16192,10130,53510,52599,11522,58706,46039
13399,14405,13780,14980,13494,16273,10078,53500,52621,11512,58804,45960
13421,14356,13793,14976,13482,16195,10051,53422,52552,11499,58723,45913
13424,14396,13812,15011,13484,16167,10029,53486,52554,11511,58717,45936
13430,14365,13829,15030,13455,16210,9999,53460,52551,11504,58730,45926
13446,14398,13879,14986,13456,16202,9988,53482,52587,11513,58762,45944
13444,14380,13884,15022,13418,16205,9942,53466,52543,11527,58702,45883
13434,14366,13879,15013,13389,16191,9915,53409,52513,11522,58697,45860
13452,14367,13899,15021,13394,16182,9871,53424,52479,11512,58685,45869
13475,14373,13902,15007,13364,16230,9843,53445,52490,11532,58695,45853
13460,14361,13891,15015,13362,16271,9814,53510,52456,11585,58735,45872
13455,14377,13849,15113,13356,16329,9823,53584,52511,11599,58815,45923
13420,14389,13799,15074,13354,16378,9861,53521,52544,11634,58792,45931
13398,14425,13774,15140,13361,16337,9875,53583,52546,11623,58784,45912
13385,14431,13720,15066,13348,16388,9883,53423,52524,11569,58718,45821
13367,14427,13723,15140,13360,16324,9931,53494,52543,11576,58686,45927
13371,14429,13712,15095,13363,16307,9851,53395,52472,11582,58669,45829
13365,14488,13733,15095,13376,16357,9929,53489,52626,11580,58728,45955
13367,14466,13716,15170,13405,16255,9946,53503,52586,11543,58713,45896
13368,14458,13706,15167,13425,16262,9934,53476,52548,11540,58721,45900
13364,14450,13703,15087,13454,16248,9944,53429,52553,11561,58704,45934
13361,14469,13699,15154,13475,16219,9929,53462,52558,11534,58687,45878
13360,14439,13697,15068,13513,16220,9924,53397,52550,11510,58726,45793
13379,14478,13715,15065,13541,16212,9984,53438,52718,11565,58752,45944
13380,14457,13704,15031,13567,16217,9986,53409,52691,11544,58772,45897
13363,14427,13710,15048,13555,16209,10031,53426,52628,11529,58738,45907
13363,14390,13714,15064,13574,16175,10040,53465,52545,11488,58715,45899
13397,14398,13724,15045,13561,16200,10088,53474,52656,11519,58728,45990
13409,14394,13748,15029,13544,16211,10085,53488,52676,11523,58753,46025
13405,14416,13753,15060,13563,16178,10111,53492,52721,11522,58748,46013
13426,14414,13786,14998,13511,16212,10105,53425,52763,11508,58721,46012
13431,14375,13798,15071,13506,16185,10091,53533,52652,11503,58762,46011
13450,14386,13810,15017,13470,16201,10091,53448,52664,11491,58738,46023
13470,14373,13826,15051,13449,16225,10058,53482,52656,11503,58770,46038
13469,14404,13818,15056,13435,16199,10023,53466,52667,11503,58732,45975
13494,14368,13839,15018,13414,16266,9996,53434,52661,11538,58768,46040
13529,14404,13864,15035,13403,16222,9939,53447,52659,11516,58798,46010
13505,14385,13878,15085,13386,16233,9909,53495,52641,11542,58731,46002
13481,14368,13898,15037,13377,16268,9803,53470,52490,11552,58769,45848
13502,14374,13872,15047,13383,16282,9758,53524,52497,11604,58769,45878
13432,14381,13827,15032,13360,16331,9778,53455,52483,11642,58725,45916
13447,14431,13780,15127,13367,16403,9844,53599,52650,11682,58815,46062
13422,14423,13737,15094,13370,16324,9860,53470,52528,11688,58723,45950
13390,14416,13723,15159,13364,16367,9843,53569,52543,11693,58791,45972
13355,14427,13725,15158,13359,16268,9897,53538,52481,11662,58633,46028
13351,14470,13699,15149,13367,16319,9886,53489,52520,11675,58679,46020
13355,14457,13707,15113,13377,16294,9902,53419,52533,11644,58683,45954
13352,14524,13711,15139,13374,16284,9919,53449,52612,11607,58689,45964
13357,14564,13730,15040,13410,16271,9923,53335,52646,11565,58702,45894
13366,14520,13722,15124,13432,16271,9948,53482,52635,11566,58731,45978
13350,14497,13691,15091,13451,16219,9963,53366,52632,11546,58677,45886
13345,14505,13722,15130,13480,16227,9975,53454,52683,11544,58737,45957
13378,14504,13694,15085,13508,16201,10032,53418,52715,11540,58748,45984
13374,14473,13709,15074,13518,16216,10072,53469,52721,11514,58743,45973
13365,14418,13728,15086,13513,16191,10119,53507,52619,11502,58698,46027
13417,14396,13742,14999,13502,16185,10156,53426,52683,11505,58689,46076
13416,14377,13759,15025,13478,16227,10151,53458,52650,11506,58698,46044
13436,14392,13777,15062,13484,16197,10171,53609,52644,11542,58711,46143
13426,14369,13796,15003,13486,16204,10121,53431,52635,11504,58708,45972
13434,14394,13795,15000,13479,16223,10102,53428,52671,11502,58725,46003
13438,14418,13814,15027,13480,16173,10063,53441,52647,11512,58708,46015
13464,14403,13819,15049,13431,16225,10076,53479,52672,11506,58735,46068
13453,14378,13842,15040,13429,16181,9997,53447,52573,11507,58719,45952
13487,14383,13857,15013,13408,16241,9936,53412,52620,11525,58741,45914
13493,14396,13859,15015,13397,16270,9968,53458,52640,11545,58811,46011
13511,14410,13874,15052,13414,16288,9887,53550,52691,11585,58871,45985
13510,14398,13846,15031,13373,16296,9850,53467,52622,11601,58836,45933
13491,14419,13843,15033,13378,16323,9869,53530,52667,11637,58831,46001
13473,14394,13816,15075,13366,16330,9830,53506,52569,11653,58809,45986
13443,14398,13796,15094,13366,16388,9815,53561,52534,11680,58839,45928
13400,14418,13756,15097,13357,16401,9859,53531,52531,11673,58787,45962
13381,14448,13740,15056,13364,16307,9880,53445,52530,11662,58683,45976
13364,14467,13706,15137,13374,16295,9879,53484,52541,11624,58711,45887
13367,14466,13707,15125,13390,16302,9928,53445,52628,11601,58698,45948
13339,14457,13697,15113,13383,16273,9907,53404,52512,11585,58669,45870
13356,14486,13738,15104,13383,16258,9908,53423,52531,11561,58643,45933
13352,14469,13701,15126,13408,16227,9923,53405,52538,11552,58652,45913
13377,14467,13708,15112,13438,16229,9931,53427,52602,11539,58658,45883
13387,14460,13680,15076,13478,16218,9986,53384,52641,11553,58686,45973
13370,14442,13697,15067,13511,16224,9932,53392,52611,11531,58704,45852
13378,14420,13706,15062,13511,16217,10039,53457,52606,11528,58700,45976
13395,14392,13749,15042,13514,16197,10068,53475,52633,11525,58694,45960
13396,14399,13743,15045,13516,16208,10056,53448,52635,11501,58742,45917
13417,14432,13763,14990,13527,16204,10109,53415,52730,11506,58763,45950
13468,14386,13782,15005,13539,16230,10084,53435,52760,11492,58831,45994
13466,14413,13820,15037,13522,16238,10099,53507,52774,11511,58851,46076
13456,14399,13789,15042,13480,16221,10064,53420,52708,11494,58768,45972
13462,14367,13793,15008,13453,16235,10002,53406,52625,11516,58772,45924
13486,14414,13811,15042,13409,16213,9977,53427,52637,11500,58771,45881
13515,14369,13829,15122,13403,16272,9966,53541,52645,11533,58829,46000
13546,14385,13844,15071,13400,16243,9915,53482,52646,11543,58787,45986
13523,14388,13852,15041,13386,16250,9844,53493,52595,11573,58760,45931
13504,14360,13846,15043,13390,16280,9849,53485,52538,11579,58804,45878
13474,14366,13830,15019,13381,16314,9864,53449,52532,11592,58798,45943
13463,14374,13795,14997,13344,16324,9822,53380,52469,11608,58741,45873
13460,14392,13790,15073,13375,16318,9841,53482,52561,11677,58774,45964
13435,14413,13779,15112,13377,16359,9878,53586,52604,11718,58786,46073
13402,14411,13760,15078,13366,16360,9851,53481,52560,11704,58760,45985
13390,14422,13741,15094,13342,16331,9871,53438,52526,11650,58689,45943
13387,14440,13749,15106,13354,16309,9856,53465,52494,11610,58685,45895
13365,14464,13725,15104,13377,16319,9866,53468,52481,11591,58714,45859
13384,14486,13743,15089,13365,16303,9899,53369,52625,11578,58698,45912
13363,14495,13717,15131,13399,16244,10027,53430,52677,11568,58662,46036
13351,14510,13718,15119,13427,16234,9963,53417,52619,11539,58708,45923
13364,14467,13706,15066,13445,16240,9953,53347,52587,11543,58711,45906
13369,14469,13726,15110,13460,16208,9940,53487,52540,11553,58701,45937
13355,14459,13717,15090,13502,16179,9958,53408,52579,11550,58666,45896
13372,14481,13705,15077,13525,16236,9962,53435,52651,11536,58752,45891
13372,14446,13725,15116,13519,16194,10018,53464,52658,11525,58704,45971
13393,14437,13727,15087,13553,16230,10004,53497,52735,11569,58807,45984
13386,14415,13719,15110,13526,16234,10004,53504,52628,11539,58804,45911
13406,14399,13741,15051,13525,16206,10029,53467,52612,11529,58748,45964
13430,14374,13753,15040,13512,16222,10038,53427,52627,11515,58787,45990
13430,14389,13828,15066,13497,16231,10051,53532,52658,11503,58774,46030
13486,14398,13811,15033,13475,16248,10016,53453,52674,11513,58844,45935
13478,14431,13810,15023,13428,16245,9997,53447,52694,11524,58761,45992
13480,14382,13835,14995,13405,16219,9953,53402,52586,11523,58713,45939
13477,14380,13833,15030,13412,16233,9913,53450,52564,11541,58741,45915
13489,14360,13832,15036,13373,16259,9874,53426,52518,11541,58712,45887
13487,14413,13845,15045,13398,16264,9891,53450,52629,11540,58771,45943
13457,14408,13839,15092,13389,16292,9882,53533,52595,11581,58773,45961
13499,14389,13836,15089,13405,16289,9840,53537,52590,11594,58825,45909
13463,14367,13803,15025,13362,16302,9810,53432,52489,11608,58740,45844
13437,14375,13795,15079,13348,16322,9815,53497,52445,11622,58759,45846
13400,14359,13762,15060,13322,16320,9837,53437,52410,11635,58634,45874
13388,14386,13752,15059,13351,16329,9816,53404,52452,11644,58718,45850
13374,14416,13729,15023,13361,16319,9889,53364,52486,11600,58634,45895
13377,14416,13724,15086,13361,16311,9889,53380,52521,11597,58669,45894
13364,14456,13724,15081,13386,16346,9891,53448,52514,11573,58749,45858
13374,14468,13712,15077,13366,16280,9923,53396,52537,11557,58646,45910
13340,14446,13697,15035,13382,16238,9915,53295,52460,11537,58591,45804
13362,14484,13699,15129,13403,16257,9904,53407,52567,11561,58662,45901
13356,14449,13695,15047,13424,16226,9947,53309,52553,11578,58634,45879
13359,14470,13698,15102,13435,16203,9935,53395,52550,11529,58647,45886
13360,14439,13689,15070,13461,16225,9914,53344,52540,11525,58663,45793
13345,14448,13705,15027,13500,16213,9944,53380,52517,11526,58671,45794
13371,14417,13696,15076,13523,16196,9999,53439,52577,11532,58714,45915
13378,14424,13715,15066,13517,16180,10019,53461,52590,11528,58695,45906
13365,14419,13707,15041,13536,16205,10030,53454,52586,11535,58705,45939
13399,14431,13756,15028,13505,16200,10051,53469,52614,11529,58724,45965
13403,14413,13768,15101,13484,16225,10021,53557,52578,11526,58735,45969
13407,14399,13788,15088,13473,16206,10046,53531,52593,11517,58738,45977
13418,14369,13801,15020,13445,16212,9995,53427,52551,11505,58681,45934
13440,14387,13872,15051,13422,16233,9990,53504,52591,11504,58770,45963
13438,14415,13868,14985,13411,16236,9952,53425,52581,11528,58774,45922
13446,14402,13877,15043,13392,16292,9934,53494,52597,11543,58797,45911
13484,14352,13859,15051,13361,16234,9857,53408,52513,11538,58776,45847
13466,14365,13876,15051,13365,16239,9840,53485,52484,11549,58724,45811
13480,14373,13854,15044,13362,16260,9841,53495,52496,11586,58711,45961
13462,14400,13828,15013,13347,16318,9847,53448,52530,11606,58746,45896
13502,14367,13830,15030,13345,16315,9829,53471,52547,11605,58809,45825
13435,14368,13801,15038,13355,16334,9845,53482,52487,11622,58691,45935
13388,14364,13763,15035,13346,16324,9808,53416,52383,11623,58672,45777
13410,14370,13747,15133,13344,16337,9863,53505,52471,11637,58710,45957
13377,14409,13722,15036,13355,16348,9897,53375,52479,11573,58696,45839
13395,14431,13734,15117,13351,16331,9924,53463,52531,11552,58707,45881
13382,14451,13705,15079,13347,16316,9947,53402,52574,11565,58661,45902
13351,14461,13700,15113,13370,16267,9899,53420,52499,11547,58616,45838
13368,14454,13706,15074,13380,16225,9902,53363,52476,11545,58627,45794
13381,14458,13718,15052,13388,16199,9943,53337,52544,11542,58570,45851
13356,14439,13707,14997,13390,16215,9910,53203,52500,11529,58579,45762
13382,14453,13694,15039,13419,16210,9921,53266,52572,11545,58646,45854
13334,14464,13697,15002,13446,16169,9918,53213,52532,11525,58564,45773
