taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39498,42890,41736,35639,55006,54034,159763
39473,42863,41811,35699,55000,54096,159846
39525,42786,41775,35692,55025,53996,159778
39525,42862,41816,35699,55084,53994,159902
39481,42954,41785,35695,55069,54066,159915
39506,42847,41830,35699,55026,54074,159882
39501,42882,41774,35730,55062,54069,159887
39529,42826,41807,35660,55025,54028,159822
39526,42802,41758,35651,55005,53980,159737
39477,42829,41773,35744,55033,53988,159823
39493,42871,41757,35685,54988,54031,159806
39519,42875,41789,35694,55076,54055,159877
39506,42827,41751,35649,55035,54013,159733
39528,42798,41759,35613,55008,53998,159698
39499,42817,41792,35684,55096,54027,159792
39516,42900,41838,35700,55096,54073,159954
39521,42829,41742,35622,55001,54059,159714
39429,42838,41730,35645,54994,53981,159642
39456,42792,41749,35534,54927,53949,159531
39478,42804,41743,35517,54925,53968,159542
39499,42795,41731,35561,54971,53999,159586
39528,42772,41749,35611,54957,54046,159660
39486,42876,41747,35600,55039,54024,159709
39469,42787,41827,35621,55021,54027,159704
39489,42753,41692,35544,54927,53994,159478
39499,42841,41742,35539,54993,54040,159621
39528,42769,41687,35508,54936,53970,159492
39486,42807,41793,35488,54924,54038,159574
39470,42800,41676,35537,54909,54012,159483
39515,42703,41697,35475,54942,53927,159390
39500,42723,41705,35535,54933,53992,159463
39485,42785,41685,35470,54875,54020,159425
39494,42771,41681,35500,54877,53977,159446
39480,42723,41674,35474,54790,54001,159351
39473,42634,41700,35429,54828,53921,159236
39522,42779,41690,35463,54928,54015,159454
39449,42779,41642,35480,54854,54008,159350
39525,42742,41698,35494,54890,54011,159459
39468,42760,41684,35520,54890,54038,159432
39484,42742,41735,35507,54895,54036,159468
39445,42862,41729,35496,54932,54087,159532
39499,42758,41716,35499,54951,54049,159472
39421,42717,41622,35434,54802,53930,159194
39432,42834,41725,35440,54884,54054,159431
39390,42779,41665,35507,54917,53905,159341
39498,42821,41696,35482,54933,54030,159497
39530,42754,41714,35502,54902,54016,159500
39526,42764,41703,35487,54932,54035,159480
39492,42766,41696,35463,54915,53963,159417
39472,42728,41678,35456,54839,53955,159334
39416,42700,41606,35542,54810,53913,159264
39533,42741,41640,35507,54875,53945,159421
39518,42801,41705,35562,54950,53997,159586
39487,42809,41654,35530,54939,53929,159480
39460,42767,41645,35526,54915,53886,159398
39499,42852,41715,35472,54879,53964,159538
39474,42729,41702,35497,54932,53895,159402
39513,42820,41653,35532,54908,53995,159518
39513,42786,41697,35518,54932,53896,159514
39501,42819,41722,35510,54965,53952,159552
39485,42783,41747,35470,54876,53948,159485
39568,42840,41723,35548,55010,53983,159679
39466,42822,41719,35478,54928,53906,159485
39523,42853,41770,35489,54992,53974,159635
39491,42832,41733,35534,54952,53979,159590
39490,42868,41755,35557,54964,54028,159670
39500,42893,41702,35567,54991,54017,159662
39543,42797,41792,35539,54995,53967,159671
39538,42807,41776,35460,54928,53955,159581
39497,42812,41766,35571,54949,54042,159646
39530,42750,41797,35549,54945,53993,159626
39492,42801,41743,35558,54994,53926,159594
39436,42905,41758,35547,54963,54029,159646
39475,42873,41760,35557,55013,53974,159665
39521,42842,41772,35506,54967,53963,159641
39484,42824,41857,35518,55029,53951,159683
39542,42847,41826,35573,55016,54033,159788
39530,42874,41830,35589,55069,54019,159823
39558,42810,41783,35547,54973,53989,159698
39482,42861,41840,35587,54990,54044,159770
39531,42858,41891,35602,55080,54035,159882
39585,42942,41969,35646,55146,54122,160142
39606,42891,41934,35608,55101,54118,160039
39594,42934,41908,35602,55067,54081,160038
39567,42863,41910,35540,55057,54011,159880
39634,42775,41879,35587,54974,54046,159875
39681,42833,41903,35589,55011,54060,160006
39693,42860,41935,35589,55011,54119,160077
39752,42937,42016,35603,55100,54197,160308
39721,42932,41973,35612,55081,54185,160238
39695,42860,42017,35550,55014,54125,160122
39715,42932,41919,35589,55038,54166,160155
39815,42883,41986,35644,55089,54167,160328
39703,42939,42024,35570,55092,54150,160236
39776,42899,42066,35559,55091,54120,160300
39749,42905,42057,35622,55082,54204,160333
39727,42882,42036,35571,55034,54138,160216
39758,42907,42061,35643,55097,54187,160369
39769,42976,41999,35593,55078,54226,160337
39781,42869,42052,35636,55092,54129,160338
39758,42932,42030,35629,55083,54170,160349
39848,42927,42108,35723,55219,54237,160606
39776,42949,41979,35575,55057,54185,160279
39795,42927,42116,35592,55063,54270,160430
39835,42922,42051,35561,55072,54276,160369
39827,42974,42100,35644,55173,54263,160545
39807,42952,42008,35632,55126,54196,160399
39752,43002,41990,35667,55127,54248,160411
39749,42888,41961,35659,55071,54164,160257
39725,42937,41975,35676,55095,54209,160313
39716,42910,41962,35596,55028,54137,160184
39732,42958,41985,35591,55051,54208,160266
39743,42908,41943,35626,55082,54166,160220
39718,42900,41915,35607,55099,54169,160140
39702,42845,41822,35648,55115,54060,160017
39641,42902,41823,35677,55112,54096,160043
39657,42909,41793,35587,55074,54039,159946
39672,42881,41917,35697,55183,54102,160167
39626,42936,41939,35601,55109,54115,160102
39699,42896,41832,35621,55104,54068,160048
39597,42845,41785,35598,55072,54007,159825
39620,42855,41791,35575,55053,54010,159841
39643,42861,41825,35588,55046,54048,159917
39622,42888,41807,35575,55091,54041,159892
39633,42857,41792,35629,55046,54054,159911
39669,42897,41797,35578,55107,54026,159941
39575,42782,41781,35516,54931,54049,159654
39561,42833,41806,35589,55038,53989,159789
39541,42822,41800,35533,54993,53994,159696
39588,42823,41801,35549,54995,54008,159761
39566,42866,41801,35566,55002,54028,159799
39539,42827,41847,35580,55027,54001,159793
39556,42765,41800,35597,55034,54008,159718
39564,42854,41735,35566,55068,54014,159719
39524,42763,41760,35549,54975,53929,159596
39553,42812,41854,35532,55048,54008,159751
39487,42845,41752,35565,55088,53903,159649
39497,42836,41765,35582,55027,53977,159680
39482,42725,41727,35510,54941,53875,159444
39476,42815,41714,35536,54993,53942,159541
39458,42757,41762,35530,54950,53940,159507
39518,42816,41826,35517,55056,53966,159677
39438,42798,41803,35559,55029,53956,159598
39434,42828,41758,35557,55045,53969,159577
39403,42826,41696,35525,55015,53902,159450
39415,42810,41801,35484,54992,53938,159510
39410,42781,41697,35506,54947,53922,159394
39423,42792,41745,35524,54964,53956,159484
39497,42829,41776,35560,55059,54023,159662
39431,42799,41783,35522,54987,53988,159535
39419,42804,41816,35584,55011,53975,159623
39418,42803,41778,35560,55031,53994,159559
39507,42750,41707,35541,54986,53951,159505
39458,42837,41850,35572,55038,54065,159717
39476,42834,41770,35562,55008,54033,159642
39529,42861,41792,35570,55119,54014,159752
39525,42770,41774,35570,55041,53996,159639
39532,42822,41815,35603,55084,54041,159772
39544,42828,41844,35538,55080,54017,159754
39541,42811,41817,35616,55084,54017,159785
39475,42845,41771,35642,55036,54040,159733
39485,42897,41849,35627,55121,54071,159858
39567,42867,41856,35585,55103,54070,159875
